index,col1,col2,col3-bioproject,col4-biosample,col5,col7-organism,col5_is_acc,biosample_uid,assembly_uid,assembly_accession,url,organism
385,NZ,1446630,PRJNA224116,SAMN02353044,NZ_JHLC,Escherichia_coli_O157_H7_str._2011EL_2097,False,2353044,570171,GCF_000616525.2,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/616/525/GCF_000616525.2_Ec2011EL-2097/GCF_000616525.2_Ec2011EL-2097_genomic.fna.gz,Escherichia coli O157:H7 str. 2011EL-2097 (E. coli)
386,NZ,1446637,PRJNA224116,SAMN02353051,NZ_JHKO,Escherichia_coli_O157_H7_str._2011EL_2106,False,2353051,569981,GCF_000615865.2,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/615/865/GCF_000615865.2_Ec2011EL-2106/GCF_000615865.2_Ec2011EL-2106_genomic.fna.gz,Escherichia coli O157:H7 str. 2011EL-2106 (E. coli)
387,NZ,1446644,PRJNA224116,SAMN02353058,NZ_JHKH,Escherichia_coli_O157_H7_str._2011EL_2114,False,2353058,138821,GCF_000614255.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/614/255/GCF_000614255.1_Ec2011EL-2114/GCF_000614255.1_Ec2011EL-2114_genomic.fna.gz,Escherichia coli O157:H7 str. 2011EL-2114 (E. coli)
388,NZ,1446647,PRJNA224116,SAMN02353061,NZ_JHKE,Escherichia_coli_O157_H7_str._2011EL_2288,False,2353061,569731,GCF_000614085.2,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/614/085/GCF_000614085.2_Ec2011EL-2288/GCF_000614085.2_Ec2011EL-2288_genomic.fna.gz,Escherichia coli O157:H7 str. 2011EL-2288 (E. coli)
389,NZ,1446652,PRJNA224116,SAMN02353072,NZ_JHJT,Escherichia_coli_O157_H7_str._F6142,False,2353072,570551,GCF_000618105.2,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/618/105/GCF_000618105.2_EcF6142/GCF_000618105.2_EcF6142_genomic.fna.gz,Escherichia coli O157:H7 str. F6142 (E. coli)
390,NZ,1446658,PRJNA224116,SAMN02353080,NZ_JHJL,Escherichia_coli_O157_H7_str._F7384,False,2353080,570541,GCF_000618065.2,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/618/065/GCF_000618065.2_EcF7384/GCF_000618065.2_EcF7384_genomic.fna.gz,Escherichia coli O157:H7 str. F7384 (E. coli)
391,NZ,1446661,PRJNA224116,SAMN02353084,NZ_JHJH,Escherichia_coli_O157_H7_str._H2495,False,2353084,140141,GCF_000618245.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/618/245/GCF_000618245.1_EcH2495/GCF_000618245.1_EcH2495_genomic.fna.gz,Escherichia coli O157:H7 str. H2495 (E. coli)
392,NZ,1446688,PRJNA224116,SAMN02353114,NZ_JHID,Escherichia_coli_O157_H7_str._K5467,False,2353114,140431,GCF_000618825.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/618/825/GCF_000618825.1_EcK5467/GCF_000618825.1_EcK5467_genomic.fna.gz,Escherichia coli O157:H7 str. K5467 (E. coli)
393,NZ,1446689,PRJNA224116,SAMN02353115,NZ_JHIC,Escherichia_coli_O157_H7_str._K5602,False,2353115,140441,GCF_000618845.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/618/845/GCF_000618845.1_EcK5602/GCF_000618845.1_EcK5602_genomic.fna.gz,Escherichia coli O157:H7 str. K5602 (E. coli)
394,NZ,1446700,PRJNA224116,SAMN02353005,NZ_JHMM,Escherichia_coli_O165_H25_str._2010C_4874,False,2353005,143441,GCF_000617585.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/617/585/GCF_000617585.1_Ec2010C-4874/GCF_000617585.1_Ec2010C-4874_genomic.fna.gz,Escherichia coli O165:H25 str. 2010C-4874 (E. coli)
395,NZ,1446726,PRJNA224116,SAMN02353009,NZ_JHMI,Escherichia_coli_O26_H11_str._2010C_5028,False,2353009,570941,GCF_000622535.2,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/622/535/GCF_000622535.2_Ec2010C-5028/GCF_000622535.2_Ec2010C-5028_genomic.fna.gz,Escherichia coli O26:H11 str. 2010C-5028 (E. coli)
396,NZ,1446734,PRJNA224116,SAMN02352987,NZ_JHFB,Escherichia_coli_O26_NM_str._2010C_4347,False,2352987,569861,GCF_000614845.2,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/614/845/GCF_000614845.2_Ec2010C-4347/GCF_000614845.2_Ec2010C-4347_genomic.fna.gz,Escherichia coli O26:NM str. 2010C-4347 (E. coli)
397,NZ,1446748,PRJNA224116,SAMN02353071,NZ_JHJU,Escherichia_coli_O6_H16_str._F5656C1,False,2353071,140061,GCF_000618085.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/618/085/GCF_000618085.1_EcF5656C1/GCF_000618085.1_EcF5656C1_genomic.fna.gz,Escherichia coli O6:H16 str. F5656C1 (E. coli)
398,NZ,1446750,PRJNA224116,SAMN02352903,NZ_JHNP,Escherichia_coli_O69_H11_str._06_3325,False,2352903,139781,GCF_000617325.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/617/325/GCF_000617325.1_Ec06-3325/GCF_000617325.1_Ec06-3325_genomic.fna.gz,Escherichia coli O69:H11 str. 06-3325 (E. coli)
399,NZ,1455599,PRJNA224116,SAMN02640647,NZ_JDWR,Escherichia_coli_11117,False,2640647,182911,GCF_000699385.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/699/385/GCF_000699385.1_11117/GCF_000699385.1_11117_genomic.fna.gz,Escherichia coli 11117 (E. coli)
400,NZ,155864,PRJNA224116,SAMN03292324,GCF_000948445.1,Escherichia_coli_O157_H7_str._EDL933,True,3292324,308061,GCF_000948445.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/948/445/GCF_000948445.1_ASM94844v1/GCF_000948445.1_ASM94844v1_genomic.fna.gz,Escherichia coli O157:H7 str. EDL933 (E. coli)
401,NZ,511145,,,NZ_AKBV,Escherichia_coli_str._K_12_substr._MG1655,False,,,,,
402,NZ,511145,PRJNA224116,SAMN02743420,GCF_000801205.1,Escherichia_coli_str._K_12_substr._MG1655,True,2743420,234141,GCF_000801205.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/801/205/GCF_000801205.1_ASM80120v1/GCF_000801205.1_ASM80120v1_genomic.fna.gz,Escherichia coli str. K-12 substr. MG1655 (E. coli)
403,NZ,550672,PRJNA224116,SAMN02595356,GCF_000163155.1,Escherichia_coli_B088,True,2595356,197038,GCF_000163155.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/163/155/GCF_000163155.1_ASM16315v1/GCF_000163155.1_ASM16315v1_genomic.fna.gz,Escherichia coli B088 (E. coli)
404,NZ,562,PRJNA224116,SAMEA2547783,GCF_000952955.1,Escherichia_coli,True,3145967,311701,GCF_000952955.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/952/955/GCF_000952955.1_EcRV308Chr/GCF_000952955.1_EcRV308Chr_genomic.fna.gz,Escherichia coli (E. coli)
405,NZ,562,PRJNA224116,SAMEA2593888,NZ_CCPO,Escherichia_coli,False,3090395,209591,GCF_000752435.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/752/435/GCF_000752435.1_FHI1/GCF_000752435.1_FHI1_genomic.fna.gz,Escherichia coli (E. coli)
406,NZ,562,PRJNA224116,SAMEA2593897,GCF_000936635.1,Escherichia_coli,True,3090404,302501,GCF_000936635.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/936/635/GCF_000936635.1_FHI11/GCF_000936635.1_FHI11_genomic.fna.gz,Escherichia coli (E. coli)
407,NZ,562,PRJNA224116,SAMEA2593899,NZ_CCPQ,Escherichia_coli,False,3090406,210131,GCF_000753515.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/753/515/GCF_000753515.1_FHI13/GCF_000753515.1_FHI13_genomic.fna.gz,Escherichia coli (E. coli)
408,NZ,562,PRJNA224116,SAMEA2593901,GCF_000940255.1,Escherichia_coli,True,3090408,304211,GCF_000940255.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/940/255/GCF_000940255.1_FHI15/GCF_000940255.1_FHI15_genomic.fna.gz,Escherichia coli (E. coli)
409,NZ,562,PRJNA224116,SAMEA2593904,GCF_000752855.1,Escherichia_coli,True,3090411,209801,GCF_000752855.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/752/855/GCF_000752855.1_FHI19/GCF_000752855.1_FHI19_genomic.fna.gz,Escherichia coli (E. coli)
410,NZ,562,PRJNA224116,SAMEA2593905,GCF_000940115.1,Escherichia_coli,True,3090412,304161,GCF_000940115.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/940/115/GCF_000940115.1_FHI20/GCF_000940115.1_FHI20_genomic.fna.gz,Escherichia coli (E. coli)
411,NZ,562,PRJNA224116,SAMEA2593907,GCF_000752755.1,Escherichia_coli,True,3090414,209751,GCF_000752755.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/752/755/GCF_000752755.1_FHI22/GCF_000752755.1_FHI22_genomic.fna.gz,Escherichia coli (E. coli)
412,NZ,562,PRJNA224116,SAMEA2593925,GCF_000943355.1,Escherichia_coli,True,3090432,732831,GCF_000943355.2,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/943/355/GCF_000943355.2_FHI42/GCF_000943355.2_FHI42_genomic.fna.gz,Escherichia coli (E. coli)
413,NZ,562,PRJNA224116,SAMEA2593951,GCF_000944015.1,Escherichia_coli,True,3090458,306001,GCF_000944015.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/944/015/GCF_000944015.1_FHI71/GCF_000944015.1_FHI71_genomic.fna.gz,Escherichia coli (E. coli)
414,NZ,562,PRJNA224116,SAMEA2593953,NZ_CCQR,Escherichia_coli,False,3090460,209911,GCF_000753075.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/753/075/GCF_000753075.1_FHI73/GCF_000753075.1_FHI73_genomic.fna.gz,Escherichia coli (E. coli)
415,NZ,562,PRJNA224116,SAMEA2593960,NZ_CCQV,Escherichia_coli,False,3090467,209661,GCF_000752575.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/752/575/GCF_000752575.1_FHI81/GCF_000752575.1_FHI81_genomic.fna.gz,Escherichia coli (E. coli)
416,NZ,562,PRJNA224116,SAMEA2593969,GCF_000936085.1,Escherichia_coli,True,3090476,732891,GCF_000936085.2,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/936/085/GCF_000936085.2_FHI90/GCF_000936085.2_FHI90_genomic.fna.gz,Escherichia coli (E. coli)
417,NZ,562,PRJNA224116,SAMEA2593973,NZ_CCRD,Escherichia_coli,False,3090480,210011,GCF_000753275.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/753/275/GCF_000753275.1_FHI95/GCF_000753275.1_FHI95_genomic.fna.gz,Escherichia coli (E. coli)
418,NZ,562,PRJNA224116,SAMEA2593974,NZ_CCRE,Escherichia_coli,False,3090481,209721,GCF_000752695.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/752/695/GCF_000752695.1_FHI96/GCF_000752695.1_FHI96_genomic.fna.gz,Escherichia coli (E. coli)
419,NZ,562,PRJNA224116,SAMEA3218068,GCF_000937355.1,Escherichia_coli,True,3375000,302851,GCF_000937355.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/937/355/GCF_000937355.1_46A_L2_assembly/GCF_000937355.1_46A_L2_assembly_genomic.fna.gz,Escherichia coli (E. coli)
420,NZ,562,PRJNA224116,SAMEA3218071,GCF_000939695.1,Escherichia_coli,True,3375003,303951,GCF_000939695.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/939/695/GCF_000939695.1_4d11B_assembly/GCF_000939695.1_4d11B_assembly_genomic.fna.gz,Escherichia coli (E. coli)
421,NZ,562,PRJNA224116,SAMEA3218075,GCF_000936775.1,Escherichia_coli,True,3375007,302561,GCF_000936775.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/936/775/GCF_000936775.1_B7C5_assembly/GCF_000936775.1_B7C5_assembly_genomic.fna.gz,Escherichia coli (E. coli)
422,NZ,562,PRJNA224116,SAMEA3218077,GCF_000938575.1,Escherichia_coli,True,3375009,303411,GCF_000938575.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/938/575/GCF_000938575.1_D1C4_assembly/GCF_000938575.1_D1C4_assembly_genomic.fna.gz,Escherichia coli (E. coli)
423,NZ,562,PRJNA224116,SAMN02640259,NZ_JEND,Escherichia_coli,False,2640259,202451,GCF_000647795.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/647/795/GCF_000647795.1_ASM64779v2/GCF_000647795.1_ASM64779v2_genomic.fna.gz,Escherichia coli (E. coli)
424,NZ,562,PRJNA224116,SAMN02647029,NZ_JFJL,Escherichia_coli,False,2647029,187261,GCF_000708165.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/708/165/GCF_000708165.1_E_coli_EC2.contigs/GCF_000708165.1_E_coli_EC2.contigs_genomic.fna.gz,Escherichia coli (E. coli)
425,NZ,562,PRJNA224116,SAMN02650862,NZ_JFFL,Escherichia_coli,False,2650862,569611,GCF_000599765.2,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/599/765/GCF_000599765.2_a5_miseq_linux_20140113/GCF_000599765.2_a5_miseq_linux_20140113_genomic.fna.gz,Escherichia coli (E. coli)
426,NZ,562,PRJNA224116,SAMN02650901,NZ_JFFO,Escherichia_coli,False,2650901,132361,GCF_000599825.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/599/825/GCF_000599825.1_a5_miseq_linux_20140113/GCF_000599825.1_a5_miseq_linux_20140113_genomic.fna.gz,Escherichia coli (E. coli)
427,NZ,562,PRJNA224116,SAMN02666434,GCF_000599625.1,Escherichia_coli,True,2666434,132261,GCF_000599625.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/599/625/GCF_000599625.1_ASM59962v1/GCF_000599625.1_ASM59962v1_genomic.fna.gz,Escherichia coli (E. coli)
428,NZ,562,PRJNA224116,SAMN02666698,GCF_000599705.1,Escherichia_coli,True,2666698,132301,GCF_000599705.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/599/705/GCF_000599705.1_ASM59970v1/GCF_000599705.1_ASM59970v1_genomic.fna.gz,Escherichia coli (E. coli)
429,NZ,562,PRJNA224116,SAMN02693808,NZ_JHEX,Escherichia_coli,False,2693808,180321,GCF_000695135.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/695/135/GCF_000695135.1_Ecoli97-3250v1/GCF_000695135.1_Ecoli97-3250v1_genomic.fna.gz,Escherichia coli (E. coli)
430,NZ,562,PRJNA224116,SAMN02709449,NZ_JICI,Escherichia_coli,False,2709449,178571,GCF_000691065.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/691/065/GCF_000691065.1_S6966/GCF_000691065.1_S6966_genomic.fna.gz,Escherichia coli (E. coli)
431,NZ,562,PRJNA224116,SAMN02709454,NZ_JICD,Escherichia_coli,False,2709454,178561,GCF_000691045.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/691/045/GCF_000691045.1_S7380/GCF_000691045.1_S7380_genomic.fna.gz,Escherichia coli (E. coli)
432,NZ,562,PRJNA224116,SAMN02709589,GCF_000784925.1,Escherichia_coli,True,2709589,226081,GCF_000784925.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/784/925/GCF_000784925.1_ASM78492v1/GCF_000784925.1_ASM78492v1_genomic.fna.gz,Escherichia coli (E. coli)
433,NZ,562,PRJNA224116,SAMN02801815,GCF_000782755.1,Escherichia_coli,True,2801815,224981,GCF_000782755.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/782/755/GCF_000782755.1_ASM78275v1/GCF_000782755.1_ASM78275v1_genomic.fna.gz,Escherichia coli (E. coli)
434,NZ,562,PRJNA224116,SAMN02801830,GCF_000782455.1,Escherichia_coli,True,2801830,224831,GCF_000782455.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/782/455/GCF_000782455.1_ASM78245v1/GCF_000782455.1_ASM78245v1_genomic.fna.gz,Escherichia coli (E. coli)
435,NZ,562,PRJNA224116,SAMN02801835,GCF_000782335.1,Escherichia_coli,True,2801835,224771,GCF_000782335.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/782/335/GCF_000782335.1_ASM78233v1/GCF_000782335.1_ASM78233v1_genomic.fna.gz,Escherichia coli (E. coli)
436,NZ,562,PRJNA224116,SAMN02801853,GCF_000781965.1,Escherichia_coli,True,2801853,224581,GCF_000781965.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/781/965/GCF_000781965.1_ASM78196v1/GCF_000781965.1_ASM78196v1_genomic.fna.gz,Escherichia coli (E. coli)
437,NZ,562,PRJNA224116,SAMN02801865,GCF_000781755.1,Escherichia_coli,True,2801865,224481,GCF_000781755.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/781/755/GCF_000781755.1_ASM78175v1/GCF_000781755.1_ASM78175v1_genomic.fna.gz,Escherichia coli (E. coli)
438,NZ,562,PRJNA224116,SAMN02801867,GCF_000781715.1,Escherichia_coli,True,2801867,224461,GCF_000781715.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/781/715/GCF_000781715.1_ASM78171v1/GCF_000781715.1_ASM78171v1_genomic.fna.gz,Escherichia coli (E. coli)
439,NZ,562,PRJNA224116,SAMN02801929,GCF_000781115.1,Escherichia_coli,True,2801929,224161,GCF_000781115.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/781/115/GCF_000781115.1_ASM78111v1/GCF_000781115.1_ASM78111v1_genomic.fna.gz,Escherichia coli (E. coli)
440,NZ,562,PRJNA224116,SAMN02801940,GCF_000780915.1,Escherichia_coli,True,2801940,224061,GCF_000780915.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/780/915/GCF_000780915.1_ASM78091v1/GCF_000780915.1_ASM78091v1_genomic.fna.gz,Escherichia coli (E. coli)
441,NZ,562,PRJNA224116,SAMN02801943,GCF_000780895.1,Escherichia_coli,True,2801943,224051,GCF_000780895.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/780/895/GCF_000780895.1_ASM78089v1/GCF_000780895.1_ASM78089v1_genomic.fna.gz,Escherichia coli (E. coli)
442,NZ,562,PRJNA224116,SAMN02802007,GCF_000779565.1,Escherichia_coli,True,2802007,223401,GCF_000779565.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/779/565/GCF_000779565.1_ASM77956v1/GCF_000779565.1_ASM77956v1_genomic.fna.gz,Escherichia coli (E. coli)
443,NZ,562,PRJNA224116,SAMN02802012,GCF_000779545.1,Escherichia_coli,True,2802012,223371,GCF_000779545.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/779/545/GCF_000779545.1_ASM77954v1/GCF_000779545.1_ASM77954v1_genomic.fna.gz,Escherichia coli (E. coli)
444,NZ,562,PRJNA224116,SAMN02802015,GCF_000779475.1,Escherichia_coli,True,2802015,223341,GCF_000779475.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/779/475/GCF_000779475.1_ASM77947v1/GCF_000779475.1_ASM77947v1_genomic.fna.gz,Escherichia coli (E. coli)
445,NZ,562,PRJNA224116,SAMN02802048,GCF_000778955.1,Escherichia_coli,True,2802048,223091,GCF_000778955.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/778/955/GCF_000778955.1_ASM77895v1/GCF_000778955.1_ASM77895v1_genomic.fna.gz,Escherichia coli (E. coli)
446,NZ,562,PRJNA224116,SAMN02802052,NZ_JSKK,Escherichia_coli,False,2802052,222001,GCF_000776715.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/776/715/GCF_000776715.1_ASM77671v1/GCF_000776715.1_ASM77671v1_genomic.fna.gz,Escherichia coli (E. coli)
447,NZ,562,PRJNA224116,SAMN02802069,GCF_000778215.1,Escherichia_coli,True,2802069,222731,GCF_000778215.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/778/215/GCF_000778215.1_ASM77821v1/GCF_000778215.1_ASM77821v1_genomic.fna.gz,Escherichia coli (E. coli)
448,NZ,562,PRJNA224116,SAMN02802081,GCF_000778035.1,Escherichia_coli,True,2802081,222641,GCF_000778035.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/778/035/GCF_000778035.1_ASM77803v1/GCF_000778035.1_ASM77803v1_genomic.fna.gz,Escherichia coli (E. coli)
449,NZ,562,PRJNA224116,SAMN02802082,NZ_JSJL,Escherichia_coli,False,2802082,222621,GCF_000777995.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/777/995/GCF_000777995.1_ASM77799v1/GCF_000777995.1_ASM77799v1_genomic.fna.gz,Escherichia coli (E. coli)
450,NZ,562,PRJNA224116,SAMN02802083,GCF_000778015.1,Escherichia_coli,True,2802083,222631,GCF_000778015.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/778/015/GCF_000778015.1_ASM77801v1/GCF_000778015.1_ASM77801v1_genomic.fna.gz,Escherichia coli (E. coli)
451,NZ,562,PRJNA224116,SAMN02802096,GCF_000777735.1,Escherichia_coli,True,2802096,222481,GCF_000777735.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/777/735/GCF_000777735.1_ASM77773v1/GCF_000777735.1_ASM77773v1_genomic.fna.gz,Escherichia coli (E. coli)
452,NZ,562,PRJNA224116,SAMN02802109,GCF_000777555.1,Escherichia_coli,True,2802109,222401,GCF_000777555.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/777/555/GCF_000777555.1_ASM77755v1/GCF_000777555.1_ASM77755v1_genomic.fna.gz,Escherichia coli (E. coli)
453,NZ,562,PRJNA224116,SAMN02802119,GCF_000777375.1,Escherichia_coli,True,2802119,222311,GCF_000777375.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/777/375/GCF_000777375.1_ASM77737v1/GCF_000777375.1_ASM77737v1_genomic.fna.gz,Escherichia coli (E. coli)
454,NZ,562,PRJNA224116,SAMN02802127,GCF_000777235.1,Escherichia_coli,True,2802127,222241,GCF_000777235.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/777/235/GCF_000777235.1_ASM77723v1/GCF_000777235.1_ASM77723v1_genomic.fna.gz,Escherichia coli (E. coli)
455,NZ,562,PRJNA224116,SAMN02802172,NZ_JSGM,Escherichia_coli,False,2802172,221691,GCF_000776065.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/776/065/GCF_000776065.1_ASM77606v1/GCF_000776065.1_ASM77606v1_genomic.fna.gz,Escherichia coli (E. coli)
456,NZ,562,PRJNA224116,SAMN02802174,NZ_JSGK,Escherichia_coli,False,2802174,221741,GCF_000776195.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/776/195/GCF_000776195.1_ASM77619v1/GCF_000776195.1_ASM77619v1_genomic.fna.gz,Escherichia coli (E. coli)
457,NZ,562,PRJNA224116,SAMN02802178,GCF_000776355.1,Escherichia_coli,True,2802178,221821,GCF_000776355.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/776/355/GCF_000776355.1_ASM77635v1/GCF_000776355.1_ASM77635v1_genomic.fna.gz,Escherichia coli (E. coli)
458,NZ,562,PRJNA224116,SAMN03020300,NZ_JRGB,Escherichia_coli,False,3020300,210851,GCF_000754865.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/754/865/GCF_000754865.1_ASM75486v1/GCF_000754865.1_ASM75486v1_genomic.fna.gz,Escherichia coli (E. coli)
459,NZ,562,PRJNA224116,SAMN03075145,GCF_000948005.1,Escherichia_coli,True,3075145,307821,GCF_000948005.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/948/005/GCF_000948005.1_ASM94800v1/GCF_000948005.1_ASM94800v1_genomic.fna.gz,Escherichia coli (E. coli)
460,NZ,562,PRJNA224116,SAMN03169709,NZ_JSYS,Escherichia_coli,False,3169709,237391,GCF_000807635.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/807/635/GCF_000807635.1_ASM80763v1/GCF_000807635.1_ASM80763v1_genomic.fna.gz,Escherichia coli (E. coli)
461,NZ,562,PRJNA224116,SAMN03169711,NZ_JTDU,Escherichia_coli,False,3169711,237401,GCF_000807655.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/807/655/GCF_000807655.1_ASM80765v1/GCF_000807655.1_ASM80765v1_genomic.fna.gz,Escherichia coli (E. coli)
462,NZ,562,PRJNA224116,SAMN03177655,NZ_JWZC,Escherichia_coli,False,3177655,243301,GCF_000819185.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/819/185/GCF_000819185.1_Escherichia_coli_CVM_N36113PS_v1.0/GCF_000819185.1_Escherichia_coli_CVM_N36113PS_v1.0_genomic.fna.gz,Escherichia coli (E. coli)
463,NZ,562,PRJNA224116,SAMN03177677,NZ_JWYZ,Escherichia_coli,False,3177677,243331,GCF_000819245.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/819/245/GCF_000819245.1_Escherichia_coli_CVM_N37069PS_v1.0/GCF_000819245.1_Escherichia_coli_CVM_N37069PS_v1.0_genomic.fna.gz,Escherichia coli (E. coli)
464,NZ,562,PRJNA224116,SAMN03256211,NZ_JWKE,Escherichia_coli,False,3256211,239711,GCF_000812325.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/812/325/GCF_000812325.1_ASM81232v1/GCF_000812325.1_ASM81232v1_genomic.fna.gz,Escherichia coli (E. coli)
465,NZ,562,PRJNA224116,SAMN03256247,NZ_JWKJ,Escherichia_coli,False,3256247,240021,GCF_000812725.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/812/725/GCF_000812725.1_ASM81272v1/GCF_000812725.1_ASM81272v1_genomic.fna.gz,Escherichia coli (E. coli)
466,NZ,562,PRJNA224116,SAMN03256250,NZ_JWKM,Escherichia_coli,False,3256250,240041,GCF_000812785.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/812/785/GCF_000812785.1_ASM81278v1/GCF_000812785.1_ASM81278v1_genomic.fna.gz,Escherichia coli (E. coli)
467,NZ,562,PRJNA224116,SAMN03261524,NZ_JWPU,Escherichia_coli,False,3261524,239741,GCF_000812385.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/812/385/GCF_000812385.1_ASM81238v1/GCF_000812385.1_ASM81238v1_genomic.fna.gz,Escherichia coli (E. coli)
468,NZ,562,PRJNA224116,SAMN03292334,GCF_000948785.1,Escherichia_coli,True,3292334,308231,GCF_000948785.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/948/785/GCF_000948785.1_ASM94878v1/GCF_000948785.1_ASM94878v1_genomic.fna.gz,Escherichia coli (E. coli)
